Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
132	bone	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	riuk	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	19. Tulang
136	blood	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	mei	nan	nan	('blood', 'adon1237', 'mei')	nan	26. Darah
138	heart	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	puho	nan	nan	('heart', 'adon1237', 'ˈpuho')	nan	22. Jantung
139	liver	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	onəkət	nan	nan	('liver', 'lama1277-belan', 'onək')	nan	21. Hati
144	stomach; belly	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	taik	nan	nan	('stomach; belly', 'cent2245-hewa', 'dula')	nan	18. Perut
145	head	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kotəkət	nan	nan	('head', 'cent2245-hewa', 'loʔe')	nan	27. Kepala
146	hair	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	rata	nan	nan	('hair', 'adon1237', 'ˈrataʔ')	nan	29. Rambut
148	eye	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	matakə	nan	nan	('eye', 'adon1237', 'ˈmatak,_matak3t')	nan	47. Mata
149	ear	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	tiluk	nan	nan	('ear', 'adon1237', 'ˈtiluˈk3t')	nan	45. Telinga
150	nose	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	iru	nan	nan	('nose', 'cent2245-hewa', 'i̤ru')	nan	30. Hidung
151	mouth	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	nuhu	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	33. Mulut
155	tongue	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	ewelə	nan	nan	('tongue', 'adon1237', 'ˈɜwɜˈrɜt')	nan	35. Lidah
156	neck	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	wulik	nan	nan	"('neck', 'alor1247-baran', ""'fuliŋ"")"	nan	28. Leher
164	hand	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	limak	nan	nan	"('hand', 'alor1247-baran', ""'limaŋ_ka'lumak"")"	nan	1. Tangan
175	foot	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	leik	nan	nan	('foot', 'adon1237', 'ˈleikɜt_tɜˈnɑpʔã')	nan	4. Kaki
179	back	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	uhukət	nan	nan	('back', 'keda1252-leuwa', 'u̘hur')	nan	17. Punggung
