Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
213.0	because	keda1252	Kedang	Austronesian	8Lembata	eleʔ	nan	nan	nan	nan	199. Sebab 
214.0	if	keda1252	Kedang	Austronesian	8Lembata	ere	nan	nan	nan	nan	200. Jikalau 
215.0	with	keda1252	Kedang	Austronesian	8Lembata	nore	nan	nan	nan	nan	198. Dengan
223.0	this	keda1252	Kedang	Austronesian	8Lembata	noʔo	nan	nan	nan	nan	179. Ini 
224.0	that	keda1252	Kedang	Austronesian	8Lembata	nobeʔ	nan	nan	nan	nan	180. Itu 
227.0	here	keda1252	Kedang	Austronesian	8Lembata	dinoʔo	nan	nan	nan	nan	177. Di sini 
228.0	there	keda1252	Kedang	Austronesian	8Lembata	dinobeʔ	nan	nan	nan	nan	178. Di situ 
234.0	all	keda1252	Kedang	Austronesian	8Lembata	reiʔ	nan	nan	nan	nan	196. Semua 
235.0	many	keda1252	Kedang	Austronesian	8Lembata	rai	nan	nan	nan	nan	194. Banyak 
236.0	animal	keda1252	Kedang	Austronesian	8Lembata	ewaŋ	nan	nan	nan	nan	102. Binatang 
238.0	dog	keda1252	Kedang	Austronesian	8Lembata	au	nan	nan	nan	nan	96. Anjing 
250.0	fish	keda1252	Kedang	Austronesian	8Lembata	iʔa	nan	nan	nan	nan	109. Ikan 
259.0	bird	keda1252	Kedang	Austronesian	8Lembata	udaŋ oloŋ	nan	nan	nan	nan	97. Burung 
260.0	wing	keda1252	Kedang	Austronesian	8Lembata	apiʔ	nan	nan	nan	nan	100. Sayap 
262.0	feather	keda1252	Kedang	Austronesian	8Lembata	beriŋ	nan	nan	nan	nan	99. Bulu 
264.0	snake	keda1252	Kedang	Austronesian	8Lembata	ular	nan	nan	nan	nan	106. Ular 
266.0	egg	keda1252	Kedang	Austronesian	8Lembata	tolor	nan	nan	nan	nan	98. Telur 
281.0	big	keda1252	Kedang	Austronesian	8Lembata	rian	nan	nan	nan	nan	158. Besar 
282.0	small	keda1252	Kedang	Austronesian	8Lembata	ṳtun	nan	nan	nan	nan	157. Kecil 
288.0	hot	keda1252	Kedang	Austronesian	8Lembata	panaʔ	nan	nan	nan	nan	142. Panas 
289.0	cold	keda1252	Kedang	Austronesian	8Lembata	emi	nan	nan	nan	nan	143. Dingin 
290.0	good	keda1252	Kedang	Austronesian	8Lembata	diʔen	nan	nan	nan	nan	168. Baik 
291.0	bad	keda1252	Kedang	Austronesian	8Lembata	daten	nan	nan	nan	nan	169. Jelek
294.0	near	keda1252	Kedang	Austronesian	8Lembata	dehi	nan	nan	nan	nan	181. Dekat 
295.0	far	keda1252	Kedang	Austronesian	8Lembata	doa	nan	nan	nan	nan	182. Jauh 
