Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
193	man	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	bəlake	nan	nan	('man', 'adon1237', 'ˈʔama_lake')	nan	54. Laki-laki
194	woman	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	bərkəwae	nan	nan	"('woman', 'alor1247-baran', ""ka'fae"")"	nan	55. Wanita
195	husband	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	hã	nan	nan	('husband', 'lama1277-belan', 'ha')	nan	57. Suami
196	wife	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	hã	nan	nan	('that', 'adon1237', 'ˈnhẽː')	nan	58. Isteri
197	mother	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	əma	nan	nan	('mother', 'buna1278-bobon', 'ɛmɛ')	nan	59. Ibu
198	father	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	bapa	nan	nan	('father', 'lama1277-baipi', 'bapaʔ')	nan	60. Bapak
199	older sibling	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	kaka	nan	nan	('older sibling', 'adon1237', 'kakãm,_kaka')	nan	61. Kakak
200	younger sibling	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	arik	nan	nan	('younger sibling', 'adan1251-otvai', 'di')	nan	62. Adik
203	1sg	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	goʔe	nan	nan	('1sg', 'adon1237', 'ˈɡoʔɛ')	nan	184. Saya 
204	2sg (informal)	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	mo	nan	nan	('2sg (informal)', 'cent2245-hewa', 'miu')	nan	185. Engkau/ kamu 
204	2sg (informal)	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	mio	nan	nan	('2sg (informal)', 'cent2245-hewa', 'miu')	nan	185. Engkau/ kamu 
206	3sg	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	naʔe	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	186. Dia 
207	1pl excl	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	kame	nan	nan	('1pl excl', 'cent2245-hewa', 'ami')	nan	188. Kami 
208	1pl incl	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	tite	nan	nan	('1pl incl', 'cent2245-hewa', 'ita')	nan	187. Kita 
210	3pl	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	raʔe	nan	nan	('3pl', 'lama1277-baipi', 'raʔe')	nan	189. Mereka 
212	and	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	noʔõ	nan	nan	('and', 'adon1237', 'nɔʔ,_ˈtaliʔ')	nan	197. Dan 
213	because	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	pukã	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	199. Sebab 
214	if	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	kalu	nan	nan	('if', 'cent2245-hewa', 'ganupa')	nan	200. Jikalau 
215	with	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	noʔõ	nan	nan	('with', 'adon1237', 'nɔʔ,_ˈtaliʔ')	nan	198. Dengan
216	what?	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	aku	nan	nan	('what?', 'adon1237', 'ˈʔaku')	nan	190. Apa 
217	who?	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	hege	nan	nan	('who?', 'cent2245-hewa', 'hainimu')	nan	191. Siapa 
218	where?	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	digaku	nan	nan	('where?', 'cent2245-hewa', 'upa')	nan	183. Di mana 
219	when?	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	ərəm pira	nan	nan	('when?', 'cent2245-hewa', 'rəmapira')	nan	174. Bilamana 
223	this	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	pi	nan	nan	('this', 'cent2245-hewa', 'ete')	nan	179. Ini 
224	that	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	pe	nan	nan	"('that', 'keda1252', ""no'beʔ"")"	nan	180. Itu 
227	here	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	dipi	nan	nan	('here', 'cent2245-hewa', 'ete')	nan	177. Di sini 
228	there	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	pəwəli	nan	nan	('there', 'abui1241-petle', 'we')	nan	178. Di situ 
231	left (side)	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	nekĩ	nan	nan	('left (side)', 'abui1241-fuime', 'teibika')	nan	2. Kiri
232	right (side)	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	wanã	nan	nan	('right (side)', 'adan1251-otvai', 'taniŋ')	nan	3. Kanan
233	a few	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	əsi	nan	nan	('a few', 'cent2245-hewa', 'anakha')	nan	195. Sedikit 
