Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
216	what?	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	apar	nan	nan	('what', 'cent2245-hewa', 'apar')	nan	190. Apa 
217	who?	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	hainimu	nan	nan	('who', 'cent2245-hewa', 'hainimu')	nan	191. Siapa 
218	where?	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	upa	nan	nan	('where', 'cent2245-hewa', 'upa')	nan	183. Di mana 
219	when?	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	rəmapira	nan	nan	('when', 'cent2245-hewa', 'rəmapira')	nan	174. Bilamana 
223	this	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	ete	nan	nan	('this', 'cent2245-hewa', 'ete')	nan	179. Ini 
224	that	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	ia	nan	nan	('that', 'amar1273-kotos', 'ee')	nan	180. Itu 
227	here	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	ete	nan	nan	('here', 'cent2245-hewa', 'ete')	nan	177. Di sini 
228	there	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	ia	nan	nan	('there', 'amar1273-kotos', 'naan')	nan	178. Di situ 
231	left (side)	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	wirin	nan	nan	('left', 'cent2245-hewa', 'wirin')	nan	2. Kiri
232	right (side)	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	wanan	nan	nan	('right', 'cent2245-hewa', 'wanan')	nan	3. Kanan
233	a few	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	anakha	nan	nan	('few', 'cent2245-hewa', 'anakha')	nan	195. Sedikit 
234	all	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	leuwaiha	nan	nan	('all', 'cent2245-hewa', 'leuwaiha')	nan	196. Semua 
235	many	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	o̤her	nan	nan	('many', 'cent2245-hewa', 'oher')	nan	194. Banyak 
236	animal	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	binataŋ	nan	nan	('animal', 'adan1251', 'binanta')	nan	102. Binatang 
238	dog	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	a̤hu	nan	nan	('dog', 'adon1237', 'ˈʔaho')	nan	96. Anjing 
249	tail	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	i̤ʔur	nan	nan	('tale', 'cent2245-hewa', 'i̤ʔur')	nan	105. Ekor 
250	fish	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	i̤ʔan	nan	nan	('fish', 'adon1237', 'ˈʔikã')	nan	109. Ikan 
259	bird	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	kənahoron	nan	nan	('(coral) reef', 'adan1251-otvai', 'ɔʔɔi')	nan	97. Burung 
260	wing	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	kapik	nan	nan	nan	nan	100. Sayap 
262	feather	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	wulu	nan	nan	('feather', 'adan1251-lawah', 'hiu_wolo_(folo)')	nan	99. Bulu 
264	snake	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	ular	nan	nan	nan	nan	106. Ular 
266	egg	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	təlon	nan	nan	nan	nan	98. Telur 
279	louse (clothing)	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	ṳtu	nan	nan	('(coral) reef', 'adan1251-otvai', 'ɔʔɔi')	nan	108. Kutu 
281	big	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	gəte	nan	nan	('big', 'cent2245-hewa', 'gəte')	nan	158. Besar 
282	small	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	anak	nan	nan	nan	nan	157. Kecil 
284	new (house)	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	wərun	nan	nan	('new', 'cent2245-hewa', 'wərun')	nan	167. Baru 
288	hot	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	gahu	nan	nan	('hot', 'cent2245-hewa', 'gahu')	nan	142. Panas 
289	cold	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	bəlatan	nan	nan	('cold', 'abui1241-fuime', 'palata')	nan	143. Dingin 
290	good	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	əpan	nan	nan	nan	nan	168. Baik 
291	bad	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	wəŋo	nan	nan	('bad', 'cent2245-hewa', 'wəŋo')	nan	169. Jelek
294	near	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	roʔo	nan	nan	nan	nan	181. Dekat 
295	far	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	bəlawir	nan	nan	('far', 'cent2245-hewa', 'blaʋir')	nan	182. Jauh 
296	wet	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	gəma	nan	nan	('wet', 'cent2245-hewa', 'gəma')	nan	145. Basah 
297	dry	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	maran	nan	nan	('dry', 'adon1237', 'ˈmaʔrã')	nan	144. Kering 
299	long	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	blon	nan	nan	nan	nan	160. Panjang 
301	short	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	buluk	nan	nan	nan	nan	159. Pendek 
303	thin (non-human)	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	leler	nan	nan	('thin', 'cent2245-hewa', 'leler')	nan	161. Tipis 
305	thick	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	apar	nan	nan	nan	nan	162. Tebal 
309	dirty	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	milan	nan	nan	nan	nan	14. Kotor
311	sharp	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	bain	nan	nan	('sharp', 'cent2245-hewa', 'bain')	nan	81. Tajam 
312	blunt; dull	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	bohu	nan	nan	('blunt', 'cent2245-hewa', 'bohu')	nan	82. Tumpul 
313	heavy	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	bərat	nan	nan	nan	nan	147. Berat 
315	straight	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	mudeŋ	nan	nan	nan	nan	165. Lurus 
316	wide	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	pəloeŋ	nan	nan	('wide', 'adan1251', 'bɛraŋ')	nan	164. Luas 
317	narrow	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	təker	nan	nan	nan	nan	163. Sempit 
321	rotten	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	wauk	nan	nan	('rotten', 'cent2245-hewa', 'wauk')	nan	111. Busuk 
326	flat	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	rata	nan	nan	('flat, smooth', 'cent2245-hewa', 'rata')	nan	146. Rata 
329	black	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	mitan	nan	nan	nan	nan	152. Hitam 
330	white	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	buraʔ	nan	nan	nan	nan	153. Putih 
331	red	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	meran	nan	nan	nan	nan	154. Merah 
332	green	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	miaŋ	nan	nan	('green', 'cent2245-hewa', 'miaŋ')	nan	156. Hijau 
334	yellow	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	heret	nan	nan	nan	nan	155. Kuning 
341	scared	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	bərau	nan	nan	('scared', 'cent2245-hewa', 'blauʔ')	nan	25. Takut
343	to see	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	təŋer	nan	nan	('to see', 'cent2245-hewa', 'tenger')	nan	48. Melihat
344	to hear	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	diʔin	nan	nan	('listen', 'cent2245-hewa', 'diʔin')	nan	46. Dengar
345	to smell	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	mowo	nan	nan	('to smell', 'cent2245-hewa', 'mowo')	nan	32. Membaui
346	to think	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	sugo	nan	nan	"('to think', 'alor1247-besar', ""ga'nokuŋ"")"	nan	24. Pikir
347	to know	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	raitan	nan	nan	('to know', 'cent2245-hewa', 'raitan')	nan	23. Tahu
