Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
91	root	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	ramut	nan	r a m u t - -	('root', 'lama1277-baipi', 'amut')	datasets/keraf/Lewotala.tsv	114. Akar 
92	fruit	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	uak	nan	- - - - - - - u - a k - -	('fruit', 'keda1252', 'wuan')	datasets/keraf/Lewotala.tsv	117. Buah 
93	seed	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	riuk	nan	r iu - k	('seed', 'lama1277-kalik', 'riˈuk')	datasets/keraf/Lewotala.tsv	115. Biji 
95	flower	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	puŋa	nan	p u ŋ a - -	('flower', 'abui1241-fuime', 'kiki')	datasets/keraf/Lewotala.tsv	116. Bunga 
129	salt	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	iraru	nan	- i r a r u	"('salt', 'alor1247-baran', ""'siʔa"")"	datasets/keraf/Lewotala.tsv	128. Garam 
130	fat	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	fojak	nan	f o - - j a k - -	('fat', 'lama1277-baipi', 'wora')	datasets/keraf/Lewotala.tsv	104. Lemak 
131	flesh; meat	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	elam	nan	- - - e l a m	('flesh; meat', 'lama1277-imulo', 'elam')	datasets/keraf/Lewotala.tsv	103. Daging 
132	bone	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	riuk	nan	- - - r iu - - k - - -	"('bone', 'alor1247-baran', ""ru'ʔiŋ"")"	datasets/keraf/Lewotala.tsv	19. Tulang
136	blood	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	həmeiha	nan	h ə m ei h a	('blood', 'lama1277-adona', 'mei')	datasets/keraf/Lewotala.tsv	26. Darah
138	heart	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	puoha	nan	- p uo h a - - - - -	"('heart', 'buna1278-malia', ""'huɑn"")"	datasets/keraf/Lewotala.tsv	22. Jantung
139	liver	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	oraha	nan	o r a h a	('liver', 'lama1277-imulo', 'orasa')	datasets/keraf/Lewotala.tsv	21. Hati
144	stomach; belly	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	tukaha	nan	- - t u k a h a	('stomach; belly', 'lama1277-baipi', 'ale')	datasets/keraf/Lewotala.tsv	18. Perut
145	head	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	uluha	nan	- - u l u h a - - -	('head', 'adan1251-lawah', 'loŋ')	datasets/keraf/Lewotala.tsv	27. Kepala
146	hair	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	latarha	nan	l a t a - r - h a	"('hair', 'alor1247-baran', ""'rata"")"	datasets/keraf/Lewotala.tsv	29. Rambut
148	eye	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	kuluk	nan	k u l u k - -	('eye', 'lama1277-imulo', 'kulukəs')	datasets/keraf/Lewotala.tsv	47. Mata
149	ear	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	kinaha	nan	k i n a h a	('ear', 'lama1277-imulo', 'kiŋasa')	datasets/keraf/Lewotala.tsv	45. Telinga
150	nose	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	nijuŋ	nan	n i j u ŋ - -	"('nose', 'alor1247-baran', ""'ir:uŋ"")"	datasets/keraf/Lewotala.tsv	30. Hidung
151	mouth	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	fəfaha	nan	f ə f a h a	('mouth', 'atim1239', 'tawa')	datasets/keraf/Lewotala.tsv	33. Mulut
155	tongue	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	efel	nan	- e f e l - -	"('tongue', 'alor1247-baran', ""'fɛfɛl"")"	datasets/keraf/Lewotala.tsv	35. Lidah
156	neck	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	fuleha	nan	f u l e h a	"('neck', 'alor1247-besar', ""'fuliŋ"")"	datasets/keraf/Lewotala.tsv	28. Leher
164	hand	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	limaha	nan	- - - - - l i m a - - h a - - - - -	('arm', 'keda1252-leuba', 'liŋ')	datasets/keraf/Lewotala.tsv	1. Tangan
175	foot	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	linaha	nan	l i - - - n a - h a - - - - -	"('foot', 'alor1247-baran', ""'leiŋ ka'lumak"")"	datasets/keraf/Lewotala.tsv	4. Kaki
179	back	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	kətubəŋha	nan	k ə t u b ə ŋ - h a	('back', 'lama1277-horow', 'kənuwənək')	datasets/keraf/Lewotala.tsv	17. Punggung
182	skin	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	kamakha	nan	k a m a k h a -	"('skin', 'alor1247-baran', ""'kamaŋ"")"	datasets/keraf/Lewotala.tsv	16. Kulit
190	person	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	atadikəja	nan	a t a d i k ə j a	('person', 'lama1277-baipi', 'atadikə')	datasets/keraf/Lewotala.tsv	53. Orang
191	name	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	najan	nan	- n a j a n - -	"('name', 'alor1247-baran', ""'naraŋ"")"	datasets/keraf/Lewotala.tsv	63. Nama
192	child	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	anakja	nan	- - - - - - a n a k j a -	('child', 'alor1247-baran', 'ʔanaŋ')	datasets/keraf/Lewotala.tsv	56. Anak
193	man	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	ata lamen	nan	a t a _ l a m e n	('man', 'lama1277-lewop', 'analame')	datasets/keraf/Lewotala.tsv	54. Laki-laki
194	woman	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	gərapoja	nan	g ə r a p o j a	('woman', 'lama1277-imulo', 'gərapor')	datasets/keraf/Lewotala.tsv	55. Wanita
195	husband	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	atan lame	nan	- - - - a t a n - _ l a m e	('husband', 'lama1277-lewot', 'atan lame')	datasets/keraf/Lewotala.tsv	57. Suami
196	wife	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	gerapu	nan	g e r a p u	('wife', 'lama1277-lewop', 'gərapu')	datasets/keraf/Lewotala.tsv	58. Isteri
197	mother	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	ina	nan	- - i n a - -	('mother', 'keda1252', 'ine')	datasets/keraf/Lewotala.tsv	59. Ibu
198	father	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	ama	nan	- - a m a - -	('father', 'keda1252', 'ame')	datasets/keraf/Lewotala.tsv	60. Bapak
199	older sibling	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	kaka	nan	- k - a k - - a - -	"('older sibling', 'alor1247-munas', ""'kakaŋ"")"	datasets/keraf/Lewotala.tsv	61. Kakak
200	younger sibling	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	fajin	nan	f a j i - - - - - - n - - -	"('younger sibling', 'alor1247-besar', ""'ariŋ"")"	datasets/keraf/Lewotala.tsv	62. Adik
203	1sg	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	go	nan	- - g o - -	('1sg', 'alor1247-baran', 'go:')	datasets/keraf/Lewotala.tsv	184. Saya 
204	2sg (informal)	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	mo	nan	m o - -	('2sg (informal)', 'lama1277-baipi', 'mio')	datasets/keraf/Lewotala.tsv	185. Engkau/ kamu 
204	2sg (informal)	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	mio	nan	m io - -	('2sg (informal)', 'lama1277-baipi', 'mio')	datasets/keraf/Lewotala.tsv	185. Engkau/ kamu 
206	3sg	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	na	nan	n a - - -	"('3sg', 'alor1247-baran', ""'nɔ:"")"	datasets/keraf/Lewotala.tsv	186. Dia 
207	1pl excl	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	kame	nan	k a m e	('1pl excl', 'lama1277-baipi', 'kame')	datasets/keraf/Lewotala.tsv	188. Kami 
208	1pl incl	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	tite	nan	t i t e	('1pl incl', 'lama1277-baipi', 'tite')	datasets/keraf/Lewotala.tsv	187. Kita 
210	3pl	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	da	nan	- - d a - -	('3pl', 'lama1277-adona', 'ˈraʔe')	datasets/keraf/Lewotala.tsv	189. Mereka 
212	and	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	fe	nan	f e	('and', 'lama1277-kalik', 'pa')	datasets/keraf/Lewotala.tsv	197. Dan 
213	because	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	puk	nan	- - p u k - -	('because', 'lama1277-belan', 'puk')	datasets/keraf/Lewotala.tsv	199. Sebab 
