Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
605	belly	lama1277-pukau	Pukaunu	Austronesian	8Lembata	dulak	nan	nan	('belly', 'lama1277-baipi', 'ale')	nan	18. Perut
606	stomach	lama1277-pukau	Pukaunu	Austronesian	8Lembata	dulak onoʔo	nan	nan	('stomach', 'lama1277-bama', 'kəboti')	nan	20. Isi perut
607	tooth	lama1277-pukau	Pukaunu	Austronesian	8Lembata	ipək	nan	nan	('tooth', 'lama1277-baipi', 'ipət')	nan	34. Gigi
608	listen	lama1277-pukau	Pukaunu	Austronesian	8Lembata	bãi	nan	nan	nan	nan	46. Dengar
609	fist	lama1277-pukau	Pukaunu	Austronesian	8Lembata	sadok	nan	nan	('fist', 'lama1277-baipi', 'dəgo')	nan	72. Bertinju 
610	dead	lama1277-pukau	Pukaunu	Austronesian	8Lembata	matĩ	nan	nan	nan	nan	75. Mati 
611	alive	lama1277-pukau	Pukaunu	Austronesian	8Lembata	mori	nan	nan	('alive', 'lama1277-baipi', 'mori')	nan	76. Hidup 
612	stem	lama1277-pukau	Pukaunu	Austronesian	8Lembata	pukã	nan	nan	nan	nan	79. Batang 
613	blunt	lama1277-pukau	Pukaunu	Austronesian	8Lembata	da	nan	nan	('blunt', 'lama1277-bama', 'dat')	nan	82. Tumpul 
614	swollen	lama1277-pukau	Pukaunu	Austronesian	8Lembata	bowo	nan	nan	('swollen', 'lama1277-baipi', 'baʔa')	nan	87. Bengkak
615	fall	lama1277-pukau	Pukaunu	Austronesian	8Lembata	dəkak	nan	nan	('fall', 'lama1277-baipi', 'loʔu')	nan	95. Jatuh 
616	meat	lama1277-pukau	Pukaunu	Austronesian	8Lembata	mətã	nan	nan	nan	nan	103. Daging 
617	tale	lama1277-pukau	Pukaunu	Austronesian	8Lembata	kikuʔũ	nan	nan	nan	nan	105. Ekor 
618	worm	lama1277-pukau	Pukaunu	Austronesian	8Lembata	mekã	nan	nan	nan	nan	107. Cacing 
619	louse	lama1277-pukau	Pukaunu	Austronesian	8Lembata	kuto	nan	nan	('louse', 'lama1277-baipi', 'kuto')	nan	108. Kutu 
620	grass	lama1277-pukau	Pukaunu	Austronesian	8Lembata	luʔo	nan	nan	('grass', 'lama1277-baipi', 'kərəmət')	nan	118. Rumput 
