Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Loan	Reference
103	betel vine	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	mat	nan	nan	('betel vine', 'abui1241-fuime', 'me:tiŋ')	datasets/Sar-Adiabang.tsv		
104	lime	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	hour	nan	h o u r	('lime', 'abui1241-fuime', 'awai')	datasets/Sar-Adiabang.tsv		
105	chew betel	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	bui si	nan	b u i _ - - s i	('chew betel', 'alor1249-sar-a', 'bui_si')	datasets/Sar-Adiabang.tsv		
106	sweet potato	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	qajaw mud	nan	nan	('sweet potato', 'alor1249-sar-a', 'qayaw_mud')	datasets/Sar-Adiabang.tsv		
107	cassava	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	beŋ mud	nan	b e ŋ - _ m u - d	('cassava', 'alor1249-sar-a', 'beŋ_mud')	datasets/Sar-Adiabang.tsv		
108	taro	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	wu'fal	nan	nan	('taro', 'alor1249-sar-a', 'wufál')	datasets/Sar-Adiabang.tsv		
108	taro	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	wu'hal	nan	w u h á l	('taro', 'alor1249-sar-a', 'wuhál')	datasets/Sar-Adiabang.tsv		
110	millet	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	nat	nan	nan	('millet', 'alor1249-sar-a', 'nat')	datasets/Sar-Adiabang.tsv		
111	sugarcane	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	huh	nan	h u h	('sugarcane', 'alor1249-sar-a', 'huh')	datasets/Sar-Adiabang.tsv		
112	corn; maize	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	bə'tar	nan	b ə t á r	('corn; maize', 'abui1241-fuime', 'fa:ti')	datasets/Sar-Adiabang.tsv		
113	cooked corn	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	waʔi pa	nan	w a ʔ i _ p a	"('cooked corn', 'alor1247-besar', ""'fata_pu'nakaŋ"")"	datasets/Sar-Adiabang.tsv		
114	coconut	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	wat	nan	w a t - -	('coconut', 'abui1241-fuime', 'wata')	datasets/Sar-Adiabang.tsv		
115	gwang	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	hahal	nan	h a h a l	('gwang', 'alor1249-sar-a', 'hahal')	datasets/Sar-Adiabang.tsv		
116	lontar palm	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	tuax	nan	t u a x	('lontar palm', 'adan1251-otvai', 'tɔk')	datasets/Sar-Adiabang.tsv		
117	sugar palm	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	bur	nan	b u r -	('sugar palm', 'alor1249-sar-a', 'bur')	datasets/Sar-Adiabang.tsv		
